,V1,V1,V3
1,0.873948,0.873948,0.000251789
2,0.931711,0.931711,0.000223859
3,0.856446,0.856446,0.000257299
4,0.936486,0.936486,0.00023626
5,0.878896,0.878896,0.000315357
6,0.81848,0.81848,0.000224986
7,0.992026,0.992026,0.000233914
8,0.918282,0.918282,0.000219844
9,0.826793,0.826793,0.000216937
10,0.934066,0.934066,0.000236559
11,0.856262,0.856262,0.000308022
12,0.992128,0.992128,0.000270737
13,0.742311,0.742311,0.000258119
14,0.932398,0.932398,0.000259842
15,0.821716,0.821716,0.000256972
16,0.7598,0.7598,0.000213807
17,0.88115,0.88115,0.000280057
18,0.821858,0.821858,0.000227032
19,0.992166,0.992166,0.000263433
20,0.915647,0.915647,0.000268686
21,0.876841,0.876841,0.00027035
22,0.860455,0.860455,0.00025044
23,0.871274,0.871274,0.000250927
24,0.877428,0.877428,0.000249916
25,0.872024,0.872024,0.000232381
26,0.857551,0.857551,0.000268698
27,0.864401,0.864401,0.000278765
28,0.916608,0.916608,0.00022216
29,0.852074,0.852074,0.000284256
30,0.924794,0.924794,0.000194878
31,0.879107,0.879107,0.000227421
32,0.932662,0.932662,0.000218514
33,0.935562,0.935562,0.000227168
34,0.876493,0.876493,0.000273465
35,0.863487,0.863487,0.000240873
36,0.918677,0.918677,0.000208976
37,0.872199,0.872199,0.000245875
38,0.761777,0.761777,0.000226605
39,0.854624,0.854624,0.000246113
40,0.88146,0.88146,0.000238107
41,0.93798,0.93798,0.000204007
42,0.868829,0.868829,0.000230902
43,0.878277,0.878277,0.000228656
44,0.792698,0.792698,0.00022544
45,0.928919,0.928919,0.000283064
46,0.938661,0.938661,0.000217914
47,0.92655,0.92655,0.000209215
48,0.934674,0.934674,0.000268556
49,0.915712,0.915712,0.000259843
50,0.922911,0.922911,0.000313129
51,0.866715,0.866715,0.000209497
52,0.850822,0.850822,0.000288985
53,0.93645,0.93645,0.000227714
54,0.992106,0.992106,0.000253864
55,0.99207,0.99207,0.000280056
56,0.925458,0.925458,0.00025082
57,0.924095,0.924095,0.000287436
58,0.87139,0.87139,0.000212192
59,0.862084,0.862084,0.000252862
60,0.880235,0.880235,0.000216109
61,0.923705,0.923705,0.000222807
62,0.880681,0.880681,0.000232456
63,0.938344,0.938344,0.000236901
64,0.866735,0.866735,0.000236518
65,0.791041,0.791041,0.000265823
66,0.860929,0.860929,0.000278758
67,0.866684,0.866684,0.00025866
68,0.878581,0.878581,0.000251015
69,0.812371,0.812371,0.000224962
70,0.93504,0.93504,0.000277754
71,0.93518,0.93518,0.000277631
72,0.741396,0.741396,0.000207391
73,0.865286,0.865286,0.00023197
74,0.859244,0.859244,0.000271447
75,0.818356,0.818356,0.000233485
76,0.860398,0.860398,0.000250741
77,0.924121,0.924121,0.00020954
78,0.791146,0.791146,0.000273373
79,0.881147,0.881147,0.000233713
80,0.93605,0.93605,0.000254695
81,0.848279,0.848279,0.000228118
82,0.869848,0.869848,0.000262616
83,0.866237,0.866237,0.000277116
84,0.86322,0.86322,0.000230222
85,0.794914,0.794914,0.000238308
86,0.851575,0.851575,0.000227692
87,0.796217,0.796217,0.0002256
88,0.927251,0.927251,0.000257018
89,0.798125,0.798125,0.000174923
90,0.797114,0.797114,0.000233539
91,0.933996,0.933996,0.000243781
92,0.915544,0.915544,0.000209967
93,0.867187,0.867187,0.000214636
94,0.746702,0.746702,0.000239128
95,0.861327,0.861327,0.000237874
96,0.855829,0.855829,0.000209275
97,0.935953,0.935953,0.000263182
98,0.774224,0.774224,0.000233098
99,0.870157,0.870157,0.000275078
100,0.788153,0.788153,0.000247571
